description,effective_domain_size,intersection_size,name,native,p_value,parents,precision,query,query_size,recall,significant,source,term_size
"""Catalysis of the hydrolysis of ester linkages within nucleic acids by removing nucleotide residues from the 3' or 5' end to yield 5' phosphomonoesters."" [GOC:mah]",22576,9,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",GO:0016796,1.0,['GO:0004527'],0.0009480669967344359,query_1,9493,0.2647058823529412,False,GO:MF,34
"""Catalysis of the hydrolysis of any glycosyl bond."" [GOC:jl]",22576,67,"hydrolase activity, acting on glycosyl bonds",GO:0016798,1.0,['GO:0016787'],0.007057832086800801,query_1,9493,0.4589041095890411,False,GO:MF,146
"""Catalysis of the hydrolysis of any N-glycosyl bond."" [GOC:jl]",22576,13,"hydrolase activity, hydrolyzing N-glycosyl compounds",GO:0016799,1.0,['GO:0016798'],0.0013694301063941852,query_1,9493,0.6190476190476191,False,GO:MF,21
"""Catalysis of the hydrolysis of any ether or thioether bond, -O- or -S- respectively."" [GOC:ai, GOC:jl]",22576,1,"hydrolase activity, acting on ether bonds",GO:0016801,1.0,['GO:0016787'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the hydrolysis of an ether bond, -O-."" [EC:3.3.2.-, GOC:ai]",22576,1,ether hydrolase activity,GO:0016803,1.0,['GO:0016801'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the transfer of a phosphorus-containing group from one compound (donor) to an alcohol group (acceptor)."" [GOC:jl]",22576,548,"phosphotransferase activity, alcohol group as acceptor",GO:0016773,1.0,['GO:0016772'],0.05772674602338565,query_1,9493,0.45439469320066334,False,GO:MF,1206
"""Catalysis of the reaction: CDP + alcohol = CMP + phosphatidyl alcohol."" [GOC:ai]",22576,2,CDP-alcohol phosphatidyltransferase activity,GO:0017169,1.0,['GO:0016780'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Catalysis of the hydrolysis of a substrate by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."" [Wikipedia:Serine_hydrolase]",22576,97,serine hydrolase activity,GO:0017171,1.0,['GO:0016787'],0.01021805540924892,query_1,9493,0.34767025089605735,False,GO:MF,279
"""Catalysis of the reaction: L-cysteine + O2 = 3-sulfino-L-alanine + H+."" [EC:1.13.11.20, RHEA:20441]",22576,1,cysteine dioxygenase activity,GO:0017172,1.0,['GO:0016702'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""The binding activity of a molecule that provides a physical support bridging a synaptic signaling receptor and a downstream signaling molecule."" [PMID:10506216]",22576,1,synaptic receptor adaptor activity,GO:0030160,1.0,['GO:0030159'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to a PDZ domain of a protein, a domain found in diverse signaling proteins."" [GOC:go_curators, Pfam:PF00595]",22576,2,PDZ domain binding,GO:0030165,1.0,['GO:0019904'],0.00021068155482987464,query_1,9493,0.3333333333333333,False,GO:MF,6
"""Binding to a low-density lipoprotein particle, a lipoprotein particle that is rich in cholesterol esters and low in triglycerides, is typically composed of APOB100 and APOE, and has a density of 1.02-1.06 g/ml and a diameter of between 20-25 nm."" [GOC:mah]",22576,2,low-density lipoprotein particle binding,GO:0030169,1.0,['GO:0071813'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Binding to pyridoxal 5' phosphate, 3-hydroxy-5-(hydroxymethyl)-2-methyl4-pyridine carboxaldehyde 5' phosphate, the biologically active form of vitamin B6."" [GOC:mah, ISBN:0198506732]",22576,32,pyridoxal phosphate binding,GO:0030170,1.0,"['GO:0043168', 'GO:0070279']",0.0033709048772779943,query_1,9493,0.5925925925925926,False,GO:MF,54
"""Enables the transmembrane transfer of a proton by a voltage-gated channel. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."" [PMID:28774948]",22576,1,voltage-gated proton channel activity,GO:0030171,1.0,"['GO:0015252', 'GO:0022843']",0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to troponin C, the calcium-binding subunit of the troponin complex."" [GOC:mah, ISBN:0815316194]",22576,3,troponin C binding,GO:0030172,1.0,['GO:0008092'],0.00031602233224481196,query_1,9493,0.75,False,GO:MF,4
"""The binding activity of a molecule that provides a physical support for the assembly of a multiprotein receptor signaling complex."" [GOC:mah]",22576,8,signaling receptor complex adaptor activity,GO:0030159,1.0,['GO:0035591'],0.0008427262193194986,query_1,9493,0.5,False,GO:MF,16
"""Binding to a semaphorin receptor."" [GOC:ceb, PMID:12001990]",22576,21,semaphorin receptor binding,GO:0030215,1.0,['GO:0005102'],0.0022121563257136837,query_1,9493,0.45652173913043476,False,GO:MF,46
"""Combining with a very-low-density lipoprotein particle and delivering the very-low-density lipoprotein into the cell via endocytosis."" [GOC:bf, ISBN:0198506732]",22576,1,very-low-density lipoprotein particle receptor activity,GO:0030229,1.0,['GO:0030228'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Binding to a carbohydrate, which includes monosaccharides, oligosaccharides and polysaccharides as well as substances derived from monosaccharides by reduction of the carbonyl group (alditols), by oxidation of one or more hydroxy groups to afford the corresponding aldehydes, ketones, or carboxylic acids, or by replacement of one or more hydroxy group(s) by a hydrogen atom. Cyclitols are generally not regarded as carbohydrates."" [GOC:mah]",22576,62,carbohydrate binding,GO:0030246,1.0,['GO:0005488'],0.006531128199726114,query_1,9493,0.328042328042328,False,GO:MF,189
"""Binding to a polysaccharide, a polymer of many (typically more than 10) monosaccharide residues linked glycosidically."" [GOC:mah]",22576,7,polysaccharide binding,GO:0030247,1.0,['GO:0030246'],0.0007373854419045612,query_1,9493,0.5833333333333334,False,GO:MF,12
"""Modulates the activity of guanylate cyclase."" [GOC:mah]",22576,3,guanylate cyclase regulator activity,GO:0030249,1.0,['GO:0010851'],0.00031602233224481196,query_1,9493,0.2727272727272727,False,GO:MF,11
"""Binds to and increases the activity of guanylate cyclase."" [GOC:mah]",22576,3,guanylate cyclase activator activity,GO:0030250,1.0,"['GO:0010853', 'GO:0030249']",0.00031602233224481196,query_1,9493,0.3333333333333333,False,GO:MF,9
"""Catalysis of the reaction: glycolate + NADP+ = glyoxylate + NADPH + H+."" [RHEA:10992]",22576,1,glyoxylate reductase (NADP+) activity,GO:0030267,1.0,['GO:0106345'],0.00010534077741493732,query_1,9493,0.3333333333333333,False,GO:MF,3
"""Combining with a lipoprotein particle and delivering the lipoprotein particle into the cell via endocytosis. A lipoprotein particle, also known as a lipoprotein, is a clathrate complex consisting of a lipid enwrapped in a protein host without covalent binding in such a way that the complex has a hydrophilic outer surface consisting of all the protein and the polar ends of any phospholipids."" [GOC:bf, GOC:mah, PMID:12827279]",22576,3,lipoprotein particle receptor activity,GO:0030228,1.0,['GO:0038024'],0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Catalysis of the transfer of a beta-D-xylosyl residue from UDP-D-xylose to the serine hydroxyl group of an acceptor protein substrate."" [EC:2.4.2.26]",22576,1,protein xylosyltransferase activity,GO:0030158,1.0,"['GO:0035252', 'GO:0140096']",0.00010534077741493732,query_1,9493,0.5,False,GO:MF,2
"""Binding to a molybdenum ion (Mo)."" [GOC:ai]",22576,3,molybdenum ion binding,GO:0030151,1.0,['GO:0046914'],0.00031602233224481196,query_1,9493,1.0,False,GO:MF,3
"""Catalysis of the reaction: UDP-N-acetyl-D-glucosamine + N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3(6)-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl,1,6(3))-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R = UDP + N-acetyl-beta-D-glucosaminyl-1,2-(N-acetyl-beta-D-glucosaminyl-1,6)-1,2-alpha-D-mannosyl-1,3(6)-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6(3))-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R. Only branched mannose glycopeptides with non-reducing N-acetylglucosamine terminal residues act as acceptors."" [EC:2.4.1.155]",22576,2,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity",GO:0030144,1.0,"['GO:0008375', 'GO:0140103']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Enables the transmembrane transfer of a solute by a channel that opens in response to a specific ion stimulus."" [GOC:mtg_transport]",22576,11,monoatomic ion-gated channel activity,GO:0022839,1.0,['GO:0022834'],0.0011587485515643105,query_1,9493,0.55,False,GO:MF,20
"""Enables the transport of a solute across a membrane via a narrow pore channel that is open even in an unstimulated or 'resting' state."" [GOC:mtg_transport, ISBN:0815340729]",22576,6,leak channel activity,GO:0022840,1.0,['GO:0022842'],0.0006320446644896239,query_1,9493,0.75,False,GO:MF,8
"""Enables the transport of a potassium ion across a membrane via a narrow pore channel that is open even in an unstimulated or 'resting' state."" [GOC:mtg_transport, ISBN:0815340729]",22576,6,potassium ion leak channel activity,GO:0022841,1.0,"['GO:0005267', 'GO:0022840']",0.0006320446644896239,query_1,9493,0.75,False,GO:MF,8
"""Enables the transport of a solute across a membrane via a narrow pore channel that may be gated or ungated."" [GOC:mtg_transport, ISBN:0815340729]",22576,6,narrow pore channel activity,GO:0022842,1.0,['GO:0015267'],0.0006320446644896239,query_1,9493,0.75,False,GO:MF,8
"""Enables the transmembrane transfer of a cation by a voltage-gated channel. A cation is a positively charged ion. A voltage-gated channel is a channel whose open state is dependent on the voltage across the membrane in which it is embedded."" [GOC:mtg_transport, ISBN:0815340729]",22576,89,voltage-gated monoatomic cation channel activity,GO:0022843,1.0,"['GO:0005244', 'GO:0005261']",0.009375329189929421,query_1,9493,0.5056818181818182,False,GO:MF,176
"""Selectively enables the transmembrane transfer of a cation by a channel that opens upon binding acetylcholine."" [GOC:mah, PMID:2466967]",22576,14,acetylcholine-gated monoatomic cation-selective channel activity,GO:0022848,1.0,"['GO:0005231', 'GO:0099094', 'GO:1904315']",0.0014747708838091225,query_1,9493,0.3684210526315789,False,GO:MF,38
"""Enables the transmembrane transfer of a chloride ion by a channel that opens when GABA has been bound by the channel complex or one of its constituent parts."" [GOC:mtg_transport, ISBN:0815340729]",22576,4,GABA-gated chloride ion channel activity,GO:0022851,1.0,"['GO:0005254', 'GO:0022824', 'GO:0099095']",0.0004213631096597493,query_1,9493,0.8,False,GO:MF,5
"""Enables the transfer of alanine from one side of a membrane to the other. Alanine is 2-aminopropanoic acid."" [GOC:mtg_transport, ISBN:0815340729]",22576,3,alanine transmembrane transporter activity,GO:0022858,1.0,['GO:0015175'],0.00031602233224481196,query_1,9493,0.75,False,GO:MF,4
"""Enables the transfer of a macromolecule from one side of a membrane to the other."" [GOC:mtg_transport, ISBN:0815340729]",22576,3,macromolecule transmembrane transporter activity,GO:0022884,1.0,['GO:0022857'],0.00031602233224481196,query_1,9493,0.3,False,GO:MF,10
"""Binding to a major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",22576,1,MHC protein complex binding,GO:0023023,1.0,['GO:0044877'],0.00010534077741493732,query_1,9493,0.14285714285714285,False,GO:MF,7
"""Binding to a class II major histocompatibility complex."" [GOC:mtg_signal, GOC:vw]",22576,1,MHC class II protein complex binding,GO:0023026,1.0,['GO:0023023'],0.00010534077741493732,query_1,9493,0.14285714285714285,False,GO:MF,7
"""A constituent of the extracellular matrix that enables the matrix to resist longitudinal stress."" [GOC:mah, ISBN:0815316194]",22576,7,extracellular matrix structural constituent conferring tensile strength,GO:0030020,1.0,['GO:0005201'],0.0007373854419045612,query_1,9493,0.6363636363636364,False,GO:MF,11
"""A constituent of the extracellular matrix that enables the matrix to resist compressive forces; often a proteoglycan."" [GOC:mah, ISBN:0815316194]",22576,1,extracellular matrix structural constituent conferring compression resistance,GO:0030021,1.0,['GO:0005201'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Catalysis of the reaction: (S)-malate + NAD+ = oxaloacetate + NADH + H+."" [EC:1.1.1.37]",22576,2,L-malate dehydrogenase activity,GO:0030060,1.0,"['GO:0016615', 'GO:0016616']",0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""A growth factor that binds selectively and non-covalently to glial cell-derived neurotrophic factor receptors."" [GOC:vw, PMID:11476867]",22576,2,glial cell-derived neurotrophic factor receptor binding,GO:0030116,1.0,['GO:0070851'],0.00021068155482987464,query_1,9493,0.3333333333333333,False,GO:MF,6
"""Catalysis of the reaction: 5-formyltetrahydrofolate + ATP = 5,10-methenyltetrahydrofolate + ADP + H+ + phosphate."" [EC:6.3.3.2, RHEA:10488]",22576,1,5-formyltetrahydrofolate cyclo-ligase activity,GO:0030272,1.0,['GO:0016882'],0.00010534077741493732,query_1,9493,1.0,False,GO:MF,1
"""Enables the transmembrane transfer of a solute by a channel that opens in response to a specific stimulus."" [GOC:mtg_transport]",22576,200,gated channel activity,GO:0022836,1.0,['GO:0015267'],0.021068155482987464,query_1,9493,0.4784688995215311,False,GO:MF,418
"""Combining with the cyclic peptide hormone melanin-concentrating hormone to initiate a change in cell activity."" [GOC:mah]",22576,1,melanin-concentrating hormone receptor activity,GO:0030273,1.0,"['GO:0004930', 'GO:0016500']",0.00010534077741493732,query_1,9493,0.5,False,GO:MF,2
"""Binding to a clathrin heavy or light chain, the main components of the coat of coated vesicles and coated pits, and which also occurs in synaptic vesicles."" [GOC:jl, GOC:mah, ISBN:0198506732]",22576,22,clathrin binding,GO:0030276,1.0,['GO:0005515'],0.002317497103128621,query_1,9493,0.5116279069767442,False,GO:MF,43
"""The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is increased."" [GOC:ceb]",22576,195,signaling receptor activator activity,GO:0030546,1.0,"['GO:0030545', 'GO:0140677']",0.020541451595912776,query_1,9493,0.44724770642201833,False,GO:MF,436
"""Binds to and modulates the activity of a signaling receptor."" [GOC:ceb]",22576,1,signaling receptor inhibitor activity,GO:0030547,1.0,"['GO:0030545', 'GO:0140678']",0.00010534077741493732,query_1,9493,0.25,False,GO:MF,4
"""Interacting (directly or indirectly) with acetylcholine receptors such that the proportion of receptors in the active form is changed."" [GOC:mah]",22576,2,acetylcholine receptor regulator activity,GO:0030548,1.0,['GO:0099602'],0.00021068155482987464,query_1,9493,1.0,False,GO:MF,2
"""Binding to a cyclic nucleotide, a nucleotide in which the phosphate group is in diester linkage to two positions on the sugar residue."" [GOC:ai]",22576,10,cyclic nucleotide binding,GO:0030551,1.0,['GO:0000166'],0.0010534077741493732,query_1,9493,0.5555555555555556,False,GO:MF,18
"""Binding to cAMP, the nucleotide cyclic AMP (adenosine 3',5'-cyclophosphate)."" [GOC:ai]",22576,4,cAMP binding,GO:0030552,1.0,"['GO:0030551', 'GO:0032559', 'GO:0043168']",0.0004213631096597493,query_1,9493,0.5714285714285714,False,GO:MF,7
"""Binding to cGMP, the nucleotide cyclic GMP (guanosine 3',5'-cyclophosphate)."" [GOC:ai]",22576,5,cGMP binding,GO:0030553,1.0,"['GO:0030551', 'GO:0032561', 'GO:0043168']",0.0005267038870746866,query_1,9493,0.5,False,GO:MF,10
"""Binds to and modulates the activity of a receptor."" [GOC:ceb]",22576,198,signaling receptor regulator activity,GO:0030545,1.0,['GO:0098772'],0.02085747392815759,query_1,9493,0.4479638009049774,False,GO:MF,442
"""Combining with a neurotransmitter and transmitting the signal to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",22576,56,neurotransmitter receptor activity,GO:0030594,1.0,['GO:0038023'],0.00589908353523649,query_1,9493,0.36363636363636365,False,GO:MF,154
